smiles,pka,is_ionizable
Nc2nc1[nH]cnc1c(=O)[nH]2 ,5.636212673187256,1
COC(=O)C,,0
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,9.569941482543946,1
CCCC(O)C=C,10.118909454345703,1
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,6.442947101593018,1
CCCCOCCCC,,0
CCCCCCCCCCCCO,9.52435661315918,1
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,7.643673095703125,1
CCCC(C)(C)O,10.354056663513184,1
Nc1nc(=O)[nH]cc1F,7.959253807067871,1
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,5.928765182495117,1
CCCCCC(C)(C)O,10.280562858581543,1
Cc1c(C)c(C)c(C)c(C)c1C,,0
CC(C)c1ccc(C)cc1O,10.77851833343506,1
c2cnc1ncncc1n2,3.2464576816558837,1
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,,0
C,,0
c2ccc1NCCc1c2 ,5.543559913635254,1
O=N(=O)c1cccc2ccccc12,,0
CCC(C)C(=O)C,,0
Nc1nc(O)nc2nc[nH]c12 ,5.847305717468262,1
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,7.499059009552002,1
CN(=O)=O,,0
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,5.986407175064087,1
C=CCCC=C,,0
c2ccc1[nH]ccc1c2,4.656101016998291,1
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,,0
CCCCC=C,,0
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,6.441811408996582,1
CCC1CCCCC1,,0
CCCCCCCC(=O)C,,0
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,8.136176109313965,1
CC(C)OC(=O)Nc1cccc(Cl)c1,4.573446388244629,1
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,5.023727855682373,1
CNC(=O)Oc1cccc2ccccc12,4.6584104347229,1
C#C,,0
Cc1cncc(C)c1,6.0812617111206055,1
C1C=CCC=C1,,0
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,5.219222793579101,1
CC(O)c1ccccc1,10.836624870300293,1
CC(Cl)CCl,,0
CCCC=C(CC)C=O,,0
CCOP(=S)(OCC)SCCSCC,,0
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,,0
Clc1ccc(cc1)c2c(Cl)cccc2Cl ,,0
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,7.687875480651855,1
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,8.56073070526123,1
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,,0
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,7.741184024810791,1
Cc1cc(C)cc(C)c1,,0
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,,0
CCCCCCCCCCCCCCCO,9.47102472305298,1
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,,0
O=C1NC(=O)NC(=O)C1(C)C,7.881340579986572,1
CC(C)I,,0
O=N(=O)c1ccccc1N(=O)=O,,0
CC(C)C(=O)C,,0
CCCCCCCCCCCCCCCC,,0
CC12CCC(CC1)C(C)(C)O2,,0
Cc2cccc3sc1nncn1c23 ,3.608289623260498,1
CCCCCCC(=O)C,,0
CCCCCCCCC(=O)OC,,0
Fc1ccc(F)cc1,,0
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,8.794821376800536,1
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,4.066046237945557,1
CCO,9.790678825378418,1
O=C2NC(=O)C1(CCCC1)C(=O)N2,7.899711685180664,1
c1c(NC(=O)OC(C)C(=O)NCC)cccc1,7.509681205749512,1
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,,0
CN(C)C(=O)NC1CCCCCCC1,6.211091976165772,1
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,,0
CCCCCCCCBr,,0
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,5.5182152938842775,1
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,5.136873188018799,1
CCC(O)CC,9.950776557922364,1
Cc1ccc(cc1)N(=O)=O,,0
CC(C)CCCO,9.70411434173584,1
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,8.036170310974121,1
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,9.79823917388916,1
Nc2cnn(c1ccccc1)c(=O)c2Cl,8.672619762420654,1
CCC(C)(C)O,10.51749496459961,1
Cc1ccc(O)cc1,10.184429359436034,1
CCOC=O,,0
CN(C)c1ccccc1,6.1817706680297855,1
C1CCC2CCCCC2C1,,0
CCCCS,6.084372615814209,1
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,,0
ClC(=C(Cl)Cl)Cl,,0
CCC(=O)CC,,0
C=CC#N,,0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,6.545542869567871,1
CCCCC(=O)C,,0
CCNc1nc(NC(C)(C)C)nc(OC)n1,6.59064115524292,1
CCCCC(C)CC,,0
BrCCBr,,0
CNC(=O)Oc1ccccc1C(C)C,4.974183530807495,1
O=C1NCCN1c2ncc(s2)N(=O)=O,5.414461231231689,1
C1c2ccccc2c3ccc4ccccc4c13,,0
COc1ccccc1Cl,,0
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,,0
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,5.064875955581665,1
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,,0
COC(=O)C=C,,0
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,5.502707500457763,1
N(=Nc1ccccc1)c2ccccc2,,0
CC(C)c1ccc(C)cc1,,0
Oc1c(Cl)cccc1Cl,6.780938682556152,1
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,8.901046714782716,1
OC1C(O)C(O)C(O)C(O)C1O,10.413657417297363,1
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,9.308252754211425,1
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,8.02665822982788,1
CCC(O)(CC)CC,10.134279594421386,1
CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,9.433300647735596,1
Brc1ccccc1Br,,0
Oc1c(Cl)cc(Cl)cc1Cl,6.163254470825195,1
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,6.778685569763184,1
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,3.391167106628418,1
CC(C)C(=O)C(C)C,,0
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,8.143415298461914,1
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),5.035343084335327,1
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,3.6489524173736574,1
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,,0
Cc1ccc(O)cc1C,10.242194175720215,1
O(c1ccccc1)c2ccccc2,,0
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,,0
NC(=O)c1cccnc1 ,8.76337797164917,1
Sc1ccccc1,6.37730562210083,1
CNC(=O)Oc1cc(C)cc(C)c1,4.837026348114014,1
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,,0
CSSC,,0
NC(=O)c1ccccc1,8.858915348052978,1
Clc1ccccc1Br,,0
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,8.69304531097412,1
CCCCC(O)CC,9.941844367980957,1
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,7.253523159027099,1
Oc1cc(Cl)cc(Cl)c1,8.284312896728515,1
Cc1cccc2c1ccc3ccccc32,,0
CCCCC(CC)CO,10.047084007263184,1
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,6.359791450500488,1
Cc1ccccc1,,0
Clc1cccc(n1)C(Cl)(Cl)Cl,2.4303695583343505,1
C1CCC=CCC1,,0
CN(C)C(=S)SSC(=S)N(C)C ,5.076631193161011,1
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,,0
CCCCCCCCCCO,9.553754005432129,1
CCC(C)(C)CC,,0
CNC(=O)C(C)SCCSP(=O)(OC)(OC),6.941356410980225,1
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,6.0209294700622555,1
CCCC=O,,0
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,6.692252254486084,1
CCCC,,0
COc1ccccc1O,9.952959175109862,1
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,6.781860332489014,1
ClC(Cl)C(Cl)(Cl)Cl,,0
CCOC(=O)c1ccccc1C(=O)OCC,,0
CC(C)CO,10.245072479248046,1
CC(C)Cc1ccccc1,,0
ICI,,0
CCCC(O)CCC,9.92917465209961,1
CCCCCOC(=O)C,,0
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,5.546274719238281,1
CCCc1ccccc1,,0
FC(F)(Cl)C(F)(F)Cl,,0
CC=CC=O,,0
CN(C)C(=O)N(C)C ,6.217429971694946,1
Cc1cc(C)c(C)cc1C,,0
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,,0
CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,3.251876640319824,1
c1ccccc1NC(=O)c2c(O)cccc2,9.200676460266113,1
CCN(CC)C(=S)SCC(Cl)=C,6.075453662872315,1
ClCC,,0
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,8.155639343261718,1
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,7.004904880523681,1
CC/C=C\C,,0
CNC(=O)ON=C(CSC)C(C)(C)C ,5.443396224975586,1
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,8.046469764709473,1
c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,5.1371447944641115,1
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,7.880239944458008,1
O=C(c1ccccc1)c2ccccc2,,0
CCCCCCCCCCCCCCCCCCCC,,0
N(Nc1ccccc1)c2ccccc2 ,,0
CCC(CC)CO,10.128969078063966,1
Oc1ccncc1,7.4161906242370605,1
Cl\C=C/Cl,,0
CC1CCCC1,,0
CC(C)CC(C)O,9.97055923461914,1
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,6.159900569915772,1
CC(C)(C)CO,10.894048767089844,1
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,3.690019884109497,1
Cc1cc(no1)C(=O)NNCc2ccccc2,7.687128162384033,1
CC=C,,0
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,8.6347513961792,1
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,4.5634969711303714,1
O=C1c2ccccc2C(=O)c3ccccc13,,0
CCCCCCC(C)O,9.854236907958985,1
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,8.859705848693848,1
CCCCc1ccccc1,,0
O=C1NC(=O)C(=O)N1 ,8.78441219329834,1
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,,0
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,5.982573976516724,1
CC(C)COC(=O)C,,0
CC(C)C(C)(C)C,,0
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,,0
N#Cc1ccccc1C#N,,0
Cc1cccc(c1)N(=O)=O,,0
FC(F)(F)C(Cl)Br ,,0
CNC(=O)ON=C(SC)C(=O)N(C)C,5.945528001785278,1
CCSCCSP(=S)(OC)OC,,0
CCC(C)C,,0
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,,0
